DateTime,Junction,Vehicles,ID,hour,day_of_week,day,month,year,is_weekend,is_peak_hour,lag_1,lag_2,lag_3,lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,target
2016-11-24 13:00:00,1,81,20161124131,13,3,24,11,2016,0,0,96.0,67.0,52.0,65.0,71.66666666666667,55.166666666666664,56.833333333333336,78.0
2016-11-24 14:00:00,1,78,20161124141,14,3,24,11,2016,0,0,81.0,96.0,67.0,62.0,81.33333333333333,62.833333333333336,57.5,78.0
2016-11-24 15:00:00,1,78,20161124151,15,3,24,11,2016,0,0,78.0,81.0,96.0,74.0,85.0,69.0,58.166666666666664,73.0
2016-11-24 16:00:00,1,73,20161124161,16,3,24,11,2016,0,1,78.0,78.0,81.0,68.0,79.0,75.33333333333333,58.333333333333336,68.0
2016-11-24 17:00:00,1,68,20161124171,17,3,24,11,2016,0,1,73.0,78.0,78.0,68.0,76.33333333333333,78.83333333333333,58.541666666666664,68.0
2016-11-24 18:00:00,1,68,20161124181,18,3,24,11,2016,0,1,68.0,73.0,78.0,68.0,73.0,79.0,58.541666666666664,79.0
2016-11-24 19:00:00,1,79,20161124191,19,3,24,11,2016,0,1,68.0,68.0,73.0,74.0,69.66666666666667,74.33333333333333,58.541666666666664,73.0
2016-11-24 20:00:00,1,73,20161124201,20,3,24,11,2016,0,1,79.0,68.0,68.0,77.0,71.66666666666667,74.0,58.75,73.0
2016-11-24 21:00:00,1,73,20161124211,21,3,24,11,2016,0,0,73.0,79.0,68.0,71.0,73.33333333333333,73.16666666666667,58.583333333333336,68.0
2016-11-24 22:00:00,1,68,20161124221,22,3,24,11,2016,0,0,73.0,73.0,79.0,70.0,75.0,72.33333333333333,58.666666666666664,63.0
2016-11-24 23:00:00,1,63,20161124231,23,3,24,11,2016,0,0,68.0,73.0,73.0,62.0,71.33333333333333,71.5,58.583333333333336,54.0
2016-11-25 00:00:00,1,54,20161125001,0,4,25,11,2016,0,0,63.0,68.0,73.0,56.0,68.0,70.66666666666667,58.625,43.0
2016-11-25 01:00:00,1,43,20161125011,1,4,25,11,2016,0,0,54.0,63.0,68.0,47.0,61.666666666666664,68.33333333333333,58.541666666666664,41.0
2016-11-25 02:00:00,1,41,20161125021,2,4,25,11,2016,0,0,43.0,54.0,63.0,41.0,53.333333333333336,62.333333333333336,58.375,35.0
2016-11-25 03:00:00,1,35,20161125031,3,4,25,11,2016,0,0,41.0,43.0,54.0,33.0,46.0,57.0,58.375,33.0
2016-11-25 04:00:00,1,33,20161125041,4,4,25,11,2016,0,0,35.0,41.0,43.0,36.0,39.666666666666664,50.666666666666664,58.458333333333336,31.0
2016-11-25 05:00:00,1,31,20161125051,5,4,25,11,2016,0,0,33.0,35.0,41.0,30.0,36.333333333333336,44.833333333333336,58.333333333333336,31.0
2016-11-25 06:00:00,1,31,20161125061,6,4,25,11,2016,0,0,31.0,33.0,35.0,31.0,33.0,39.5,58.375,38.0
2016-11-25 07:00:00,1,38,20161125071,7,4,25,11,2016,0,1,31.0,31.0,33.0,35.0,31.666666666666668,35.666666666666664,58.375,42.0
2016-11-25 08:00:00,1,42,20161125081,8,4,25,11,2016,0,1,38.0,31.0,31.0,41.0,33.333333333333336,34.833333333333336,58.5,47.0
2016-11-25 09:00:00,1,47,20161125091,9,4,25,11,2016,0,1,42.0,38.0,31.0,40.0,37.0,35.0,58.541666666666664,52.0
2016-11-25 10:00:00,1,52,20161125101,10,4,25,11,2016,0,1,47.0,42.0,38.0,52.0,42.333333333333336,37.0,58.833333333333336,63.0
2016-11-25 11:00:00,1,63,20161125111,11,4,25,11,2016,0,0,52.0,47.0,42.0,67.0,47.0,40.166666666666664,58.833333333333336,70.0
2016-11-25 12:00:00,1,70,20161125121,12,4,25,11,2016,0,0,63.0,52.0,47.0,96.0,54.0,45.5,58.666666666666664,60.0
2016-11-25 13:00:00,1,60,20161125131,13,4,25,11,2016,0,0,70.0,63.0,52.0,81.0,61.666666666666664,52.0,57.583333333333336,69.0
2016-11-25 14:00:00,1,69,20161125141,14,4,25,11,2016,0,0,60.0,70.0,63.0,78.0,64.33333333333333,55.666666666666664,56.708333333333336,67.0
2016-11-25 15:00:00,1,67,20161125151,15,4,25,11,2016,0,0,69.0,60.0,70.0,78.0,66.33333333333333,60.166666666666664,56.333333333333336,66.0
2016-11-25 16:00:00,1,66,20161125161,16,4,25,11,2016,0,1,67.0,69.0,60.0,73.0,65.33333333333333,63.5,55.875,57.0
2016-11-25 17:00:00,1,57,20161125171,17,4,25,11,2016,0,1,66.0,67.0,69.0,68.0,67.33333333333333,65.83333333333333,55.583333333333336,58.0
2016-11-25 18:00:00,1,58,20161125181,18,4,25,11,2016,0,1,57.0,66.0,67.0,68.0,63.333333333333336,64.83333333333333,55.125,57.0
2016-11-25 19:00:00,1,57,20161125191,19,4,25,11,2016,0,1,58.0,57.0,66.0,79.0,60.333333333333336,62.833333333333336,54.708333333333336,57.0
2016-11-25 20:00:00,1,57,20161125201,20,4,25,11,2016,0,1,57.0,58.0,57.0,73.0,57.333333333333336,62.333333333333336,53.791666666666664,56.0
2016-11-25 21:00:00,1,56,20161125211,21,4,25,11,2016,0,0,57.0,57.0,58.0,73.0,57.333333333333336,60.333333333333336,53.125,52.0
2016-11-25 22:00:00,1,52,20161125221,22,4,25,11,2016,0,0,56.0,57.0,57.0,68.0,56.666666666666664,58.5,52.416666666666664,48.0
2016-11-25 23:00:00,1,48,20161125231,23,4,25,11,2016,0,0,52.0,56.0,57.0,63.0,55.0,56.166666666666664,51.75,43.0
2016-11-26 00:00:00,1,43,20161126001,0,5,26,11,2016,1,0,48.0,52.0,56.0,54.0,52.0,54.666666666666664,51.125,37.0
2016-11-26 01:00:00,1,37,20161126011,1,5,26,11,2016,1,0,43.0,48.0,52.0,43.0,47.666666666666664,52.166666666666664,50.666666666666664,29.0
2016-11-26 02:00:00,1,29,20161126021,2,5,26,11,2016,1,0,37.0,43.0,48.0,41.0,42.666666666666664,48.833333333333336,50.416666666666664,33.0
2016-11-26 03:00:00,1,33,20161126031,3,5,26,11,2016,1,0,29.0,37.0,43.0,35.0,36.333333333333336,44.166666666666664,49.916666666666664,27.0
2016-11-26 04:00:00,1,27,20161126041,4,5,26,11,2016,1,0,33.0,29.0,37.0,33.0,33.0,40.333333333333336,49.833333333333336,27.0
2016-11-26 05:00:00,1,27,20161126051,5,5,26,11,2016,1,0,27.0,33.0,29.0,31.0,29.666666666666668,36.166666666666664,49.583333333333336,28.0
2016-11-26 06:00:00,1,28,20161126061,6,5,26,11,2016,1,0,27.0,27.0,33.0,31.0,29.0,32.666666666666664,49.416666666666664,27.0
2016-11-26 07:00:00,1,27,20161126071,7,5,26,11,2016,1,1,28.0,27.0,27.0,38.0,27.333333333333332,30.166666666666668,49.291666666666664,31.0
2016-11-26 08:00:00,1,31,20161126081,8,5,26,11,2016,1,1,27.0,28.0,27.0,42.0,27.333333333333332,28.5,48.833333333333336,34.0
2016-11-26 09:00:00,1,34,20161126091,9,5,26,11,2016,1,1,31.0,27.0,28.0,47.0,28.666666666666668,28.833333333333332,48.375,45.0
2016-11-26 10:00:00,1,45,20161126101,10,5,26,11,2016,1,1,34.0,31.0,27.0,52.0,30.666666666666668,29.0,47.833333333333336,42.0
2016-11-26 11:00:00,1,42,20161126111,11,5,26,11,2016,1,0,45.0,34.0,31.0,63.0,36.666666666666664,32.0,47.541666666666664,41.0
2016-11-26 12:00:00,1,41,20161126121,12,5,26,11,2016,1,0,42.0,45.0,34.0,70.0,40.333333333333336,34.5,46.666666666666664,39.0
2016-11-26 13:00:00,1,39,20161126131,13,5,26,11,2016,1,0,41.0,42.0,45.0,60.0,42.666666666666664,36.666666666666664,45.458333333333336,39.0
2016-11-26 14:00:00,1,39,20161126141,14,5,26,11,2016,1,0,39.0,41.0,42.0,69.0,40.666666666666664,38.666666666666664,44.583333333333336,43.0
2016-11-26 15:00:00,1,43,20161126151,15,5,26,11,2016,1,0,39.0,39.0,41.0,67.0,39.666666666666664,40.0,43.333333333333336,38.0
2016-11-26 16:00:00,1,38,20161126161,16,5,26,11,2016,1,1,43.0,39.0,39.0,66.0,40.333333333333336,41.5,42.333333333333336,41.0
2016-11-26 17:00:00,1,41,20161126171,17,5,26,11,2016,1,1,38.0,43.0,39.0,57.0,40.0,40.333333333333336,41.166666666666664,45.0
2016-11-26 18:00:00,1,45,20161126181,18,5,26,11,2016,1,1,41.0,38.0,43.0,58.0,40.666666666666664,40.166666666666664,40.5,55.0
2016-11-26 19:00:00,1,55,20161126191,19,5,26,11,2016,1,1,45.0,41.0,38.0,57.0,41.333333333333336,40.833333333333336,39.958333333333336,59.0
2016-11-26 20:00:00,1,59,20161126201,20,5,26,11,2016,1,1,55.0,45.0,41.0,57.0,47.0,43.5,39.875,56.0
2016-11-26 21:00:00,1,56,20161126211,21,5,26,11,2016,1,0,59.0,55.0,45.0,56.0,53.0,46.833333333333336,39.958333333333336,62.0
2016-11-26 22:00:00,1,62,20161126221,22,5,26,11,2016,1,0,56.0,59.0,55.0,52.0,56.666666666666664,49.0,39.958333333333336,48.0
2016-11-26 23:00:00,1,48,20161126231,23,5,26,11,2016,1,0,62.0,56.0,59.0,48.0,59.0,53.0,40.375,43.0
2016-11-27 00:00:00,1,43,20161127001,0,6,27,11,2016,1,0,48.0,62.0,56.0,43.0,55.333333333333336,54.166666666666664,40.375,39.0
2016-11-27 01:00:00,1,39,20161127011,1,6,27,11,2016,1,0,43.0,48.0,62.0,37.0,51.0,53.833333333333336,40.375,32.0
2016-11-27 02:00:00,1,32,20161127021,2,6,27,11,2016,1,0,39.0,43.0,48.0,29.0,43.333333333333336,51.166666666666664,40.458333333333336,29.0
2016-11-27 03:00:00,1,29,20161127031,3,6,27,11,2016,1,0,32.0,39.0,43.0,33.0,38.0,46.666666666666664,40.583333333333336,26.0
2016-11-27 04:00:00,1,26,20161127041,4,6,27,11,2016,1,0,29.0,32.0,39.0,27.0,33.333333333333336,42.166666666666664,40.416666666666664,28.0
2016-11-27 05:00:00,1,28,20161127051,5,6,27,11,2016,1,0,26.0,29.0,32.0,27.0,29.0,36.166666666666664,40.375,22.0
2016-11-27 06:00:00,1,22,20161127061,6,6,27,11,2016,1,0,28.0,26.0,29.0,28.0,27.666666666666668,32.833333333333336,40.416666666666664,30.0
2016-11-27 07:00:00,1,30,20161127071,7,6,27,11,2016,1,1,22.0,28.0,26.0,27.0,25.333333333333332,29.333333333333332,40.166666666666664,33.0
2016-11-27 08:00:00,1,33,20161127081,8,6,27,11,2016,1,1,30.0,22.0,28.0,31.0,26.666666666666668,27.833333333333332,40.291666666666664,40.0
2016-11-27 09:00:00,1,40,20161127091,9,6,27,11,2016,1,1,33.0,30.0,22.0,34.0,28.333333333333332,28.0,40.375,41.0
2016-11-27 10:00:00,1,41,20161127101,10,6,27,11,2016,1,1,40.0,33.0,30.0,45.0,34.333333333333336,29.833333333333332,40.625,47.0
2016-11-27 11:00:00,1,47,20161127111,11,6,27,11,2016,1,0,41.0,40.0,33.0,42.0,38.0,32.333333333333336,40.458333333333336,40.0
2016-11-27 12:00:00,1,40,20161127121,12,6,27,11,2016,1,0,47.0,41.0,40.0,41.0,42.666666666666664,35.5,40.666666666666664,41.0
2016-11-27 13:00:00,1,41,20161127131,13,6,27,11,2016,1,0,40.0,47.0,41.0,39.0,42.666666666666664,38.5,40.625,40.0
2016-11-27 14:00:00,1,40,20161127141,14,6,27,11,2016,1,0,41.0,40.0,47.0,39.0,42.666666666666664,40.333333333333336,40.708333333333336,39.0
2016-11-27 15:00:00,1,39,20161127151,15,6,27,11,2016,1,0,40.0,41.0,40.0,43.0,40.333333333333336,41.5,40.75,42.0
2016-11-27 16:00:00,1,42,20161127161,16,6,27,11,2016,1,1,39.0,40.0,41.0,38.0,40.0,41.333333333333336,40.583333333333336,44.0
2016-11-27 17:00:00,1,44,20161127171,17,6,27,11,2016,1,1,42.0,39.0,40.0,41.0,40.333333333333336,41.5,40.75,50.0
2016-11-27 18:00:00,1,50,20161127181,18,6,27,11,2016,1,1,44.0,42.0,39.0,45.0,41.666666666666664,41.0,40.875,53.0
2016-11-27 19:00:00,1,53,20161127191,19,6,27,11,2016,1,1,50.0,44.0,42.0,55.0,45.333333333333336,42.666666666666664,41.083333333333336,50.0
2016-11-27 20:00:00,1,50,20161127201,20,6,27,11,2016,1,1,53.0,50.0,44.0,59.0,49.0,44.666666666666664,41.0,53.0
2016-11-27 21:00:00,1,53,20161127211,21,6,27,11,2016,1,0,50.0,53.0,50.0,56.0,51.0,46.333333333333336,40.625,54.0
2016-11-27 22:00:00,1,54,20161127221,22,6,27,11,2016,1,0,53.0,50.0,53.0,62.0,52.0,48.666666666666664,40.5,54.0
2016-11-27 23:00:00,1,54,20161127231,23,6,27,11,2016,1,0,54.0,53.0,50.0,48.0,52.333333333333336,50.666666666666664,40.166666666666664,48.0
2016-11-28 00:00:00,1,48,20161128001,0,0,28,11,2016,0,0,54.0,54.0,53.0,43.0,53.666666666666664,52.333333333333336,40.416666666666664,43.0
2016-11-28 01:00:00,1,43,20161128011,1,0,28,11,2016,0,0,48.0,54.0,54.0,39.0,52.0,52.0,40.625,37.0
2016-11-28 02:00:00,1,37,20161128021,2,0,28,11,2016,0,0,43.0,48.0,54.0,32.0,48.333333333333336,50.333333333333336,40.791666666666664,35.0
2016-11-28 03:00:00,1,35,20161128031,3,0,28,11,2016,0,0,37.0,43.0,48.0,29.0,42.666666666666664,48.166666666666664,41.0,35.0
2016-11-28 04:00:00,1,35,20161128041,4,0,28,11,2016,0,0,35.0,37.0,43.0,26.0,38.333333333333336,45.166666666666664,41.25,28.0
2016-11-28 05:00:00,1,28,20161128051,5,0,28,11,2016,0,0,35.0,35.0,37.0,28.0,35.666666666666664,42.0,41.625,32.0
2016-11-28 06:00:00,1,32,20161128061,6,0,28,11,2016,0,0,28.0,35.0,35.0,22.0,32.666666666666664,37.666666666666664,41.625,38.0
2016-11-28 07:00:00,1,38,20161128071,7,0,28,11,2016,0,1,32.0,28.0,35.0,30.0,31.666666666666668,35.0,42.041666666666664,45.0
2016-11-28 08:00:00,1,45,20161128081,8,0,28,11,2016,0,1,38.0,32.0,28.0,33.0,32.666666666666664,34.166666666666664,42.375,53.0
2016-11-28 09:00:00,1,53,20161128091,9,0,28,11,2016,0,1,45.0,38.0,32.0,40.0,38.333333333333336,35.5,42.875,75.0
2016-11-28 10:00:00,1,75,20161128101,10,0,28,11,2016,0,1,53.0,45.0,38.0,41.0,45.333333333333336,38.5,43.416666666666664,79.0
2016-11-28 11:00:00,1,79,20161128111,11,0,28,11,2016,0,0,75.0,53.0,45.0,47.0,57.666666666666664,45.166666666666664,44.833333333333336,77.0
2016-11-28 12:00:00,1,77,20161128121,12,0,28,11,2016,0,0,79.0,75.0,53.0,40.0,69.0,53.666666666666664,46.166666666666664,74.0
2016-11-28 13:00:00,1,74,20161128131,13,0,28,11,2016,0,0,77.0,79.0,75.0,41.0,77.0,61.166666666666664,47.708333333333336,76.0
2016-11-28 14:00:00,1,76,20161128141,14,0,28,11,2016,0,0,74.0,77.0,79.0,40.0,76.66666666666667,67.16666666666667,49.083333333333336,80.0
2016-11-28 15:00:00,1,80,20161128151,15,0,28,11,2016,0,0,76.0,74.0,77.0,39.0,75.66666666666667,72.33333333333333,50.583333333333336,78.0
2016-11-28 16:00:00,1,78,20161128161,16,0,28,11,2016,0,1,80.0,76.0,74.0,42.0,76.66666666666667,76.83333333333333,52.291666666666664,75.0
2016-11-28 17:00:00,1,75,20161128171,17,0,28,11,2016,0,1,78.0,80.0,76.0,44.0,78.0,77.33333333333333,53.791666666666664,73.0
2016-11-28 18:00:00,1,73,20161128181,18,0,28,11,2016,0,1,75.0,78.0,80.0,50.0,77.66666666666667,76.66666666666667,55.083333333333336,81.0
2016-11-28 19:00:00,1,81,20161128191,19,0,28,11,2016,0,1,73.0,75.0,78.0,53.0,75.33333333333333,76.0,56.041666666666664,77.0
2016-11-28 20:00:00,1,77,20161128201,20,0,28,11,2016,0,1,81.0,73.0,75.0,50.0,76.33333333333333,77.16666666666667,57.208333333333336,78.0
2016-11-28 21:00:00,1,78,20161128211,21,0,28,11,2016,0,0,77.0,81.0,73.0,53.0,77.0,77.33333333333333,58.333333333333336,75.0
2016-11-28 22:00:00,1,75,20161128221,22,0,28,11,2016,0,0,78.0,77.0,81.0,54.0,78.66666666666667,77.0,59.375,73.0
2016-11-28 23:00:00,1,73,20161128231,23,0,28,11,2016,0,0,75.0,78.0,77.0,54.0,76.66666666666667,76.5,60.25,64.0
2016-11-29 00:00:00,1,64,20161129001,0,1,29,11,2016,0,0,73.0,75.0,78.0,48.0,75.33333333333333,76.16666666666667,61.041666666666664,60.0
2016-11-29 01:00:00,1,60,20161129011,1,1,29,11,2016,0,0,64.0,73.0,75.0,43.0,70.66666666666667,74.66666666666667,61.708333333333336,54.0
2016-11-29 02:00:00,1,54,20161129021,2,1,29,11,2016,0,0,60.0,64.0,73.0,37.0,65.66666666666667,71.16666666666667,62.416666666666664,48.0
2016-11-29 03:00:00,1,48,20161129031,3,1,29,11,2016,0,0,54.0,60.0,64.0,35.0,59.333333333333336,67.33333333333333,63.125,41.0
2016-11-29 04:00:00,1,41,20161129041,4,1,29,11,2016,0,0,48.0,54.0,60.0,35.0,54.0,62.333333333333336,63.666666666666664,35.0
2016-11-29 05:00:00,1,35,20161129051,5,1,29,11,2016,0,0,41.0,48.0,54.0,28.0,47.666666666666664,56.666666666666664,63.916666666666664,41.0
2016-11-29 06:00:00,1,41,20161129061,6,1,29,11,2016,0,0,35.0,41.0,48.0,32.0,41.333333333333336,50.333333333333336,64.20833333333333,46.0
2016-11-29 07:00:00,1,46,20161129071,7,1,29,11,2016,0,1,41.0,35.0,41.0,38.0,39.0,46.5,64.58333333333333,42.0
2016-11-29 08:00:00,1,42,20161129081,8,1,29,11,2016,0,1,46.0,41.0,35.0,45.0,40.666666666666664,44.166666666666664,64.91666666666667,57.0
2016-11-29 09:00:00,1,57,20161129091,9,1,29,11,2016,0,1,42.0,46.0,41.0,53.0,43.0,42.166666666666664,64.79166666666667,70.0
2016-11-29 10:00:00,1,70,20161129101,10,1,29,11,2016,0,1,57.0,42.0,46.0,75.0,48.333333333333336,43.666666666666664,64.95833333333333,75.0
2016-11-29 11:00:00,1,75,20161129111,11,1,29,11,2016,0,0,70.0,57.0,42.0,79.0,56.333333333333336,48.5,64.75,77.0
2016-11-29 12:00:00,1,77,20161129121,12,1,29,11,2016,0,0,75.0,70.0,57.0,77.0,67.33333333333333,55.166666666666664,64.58333333333333,70.0
2016-11-29 13:00:00,1,70,20161129131,13,1,29,11,2016,0,0,77.0,75.0,70.0,74.0,74.0,61.166666666666664,64.58333333333333,76.0
2016-11-29 14:00:00,1,76,20161129141,14,1,29,11,2016,0,0,70.0,77.0,75.0,76.0,74.0,65.16666666666667,64.41666666666667,77.0
2016-11-29 15:00:00,1,77,20161129151,15,1,29,11,2016,0,0,76.0,70.0,77.0,80.0,74.33333333333333,70.83333333333333,64.41666666666667,76.0
2016-11-29 16:00:00,1,76,20161129161,16,1,29,11,2016,0,1,77.0,76.0,70.0,78.0,74.33333333333333,74.16666666666667,64.29166666666667,71.0
2016-11-29 17:00:00,1,71,20161129171,17,1,29,11,2016,0,1,76.0,77.0,76.0,75.0,76.33333333333333,75.16666666666667,64.20833333333333,75.0
2016-11-29 18:00:00,1,75,20161129181,18,1,29,11,2016,0,1,71.0,76.0,77.0,73.0,74.66666666666667,74.5,64.04166666666667,82.0
2016-11-29 19:00:00,1,82,20161129191,19,1,29,11,2016,0,1,75.0,71.0,76.0,81.0,74.0,74.16666666666667,64.125,85.0
2016-11-29 20:00:00,1,85,20161129201,20,1,29,11,2016,0,1,82.0,75.0,71.0,77.0,76.0,76.16666666666667,64.16666666666667,80.0
2016-11-29 21:00:00,1,80,20161129211,21,1,29,11,2016,0,0,85.0,82.0,75.0,78.0,80.66666666666667,77.66666666666667,64.5,79.0
2016-11-29 22:00:00,1,79,20161129221,22,1,29,11,2016,0,0,80.0,85.0,82.0,75.0,82.33333333333333,78.16666666666667,64.58333333333333,73.0
2016-11-29 23:00:00,1,73,20161129231,23,1,29,11,2016,0,0,79.0,80.0,85.0,73.0,81.33333333333333,78.66666666666667,64.75,67.0
2016-11-30 00:00:00,1,67,20161130001,0,2,30,11,2016,0,0,73.0,79.0,80.0,64.0,77.33333333333333,79.0,64.75,62.0
2016-11-30 01:00:00,1,62,20161130011,1,2,30,11,2016,0,0,67.0,73.0,79.0,60.0,73.0,77.66666666666667,64.875,55.0
2016-11-30 02:00:00,1,55,20161130021,2,2,30,11,2016,0,0,62.0,67.0,73.0,54.0,67.33333333333333,74.33333333333333,64.95833333333333,50.0
2016-11-30 03:00:00,1,50,20161130031,3,2,30,11,2016,0,0,55.0,62.0,67.0,48.0,61.333333333333336,69.33333333333333,65.0,39.0
2016-11-30 04:00:00,1,39,20161130041,4,2,30,11,2016,0,0,50.0,55.0,62.0,41.0,55.666666666666664,64.33333333333333,65.08333333333333,37.0
2016-11-30 05:00:00,1,37,20161130051,5,2,30,11,2016,0,0,39.0,50.0,55.0,35.0,48.0,57.666666666666664,65.0,41.0
2016-11-30 06:00:00,1,41,20161130061,6,2,30,11,2016,0,0,37.0,39.0,50.0,41.0,42.0,51.666666666666664,65.08333333333333,43.0
2016-11-30 07:00:00,1,43,20161130071,7,2,30,11,2016,0,1,41.0,37.0,39.0,46.0,39.0,47.333333333333336,65.08333333333333,47.0
2016-11-30 08:00:00,1,47,20161130081,8,2,30,11,2016,0,1,43.0,41.0,37.0,42.0,40.333333333333336,44.166666666666664,64.95833333333333,54.0
2016-11-30 09:00:00,1,54,20161130091,9,2,30,11,2016,0,1,47.0,43.0,41.0,57.0,43.666666666666664,42.833333333333336,65.16666666666667,84.0
2016-11-30 10:00:00,1,84,20161130101,10,2,30,11,2016,0,1,54.0,47.0,43.0,70.0,48.0,43.5,65.04166666666667,80.0
2016-11-30 11:00:00,1,80,20161130111,11,2,30,11,2016,0,0,84.0,54.0,47.0,75.0,61.666666666666664,51.0,65.625,76.0
2016-11-30 12:00:00,1,76,20161130121,12,2,30,11,2016,0,0,80.0,84.0,54.0,77.0,72.66666666666667,58.166666666666664,65.83333333333333,68.0
2016-11-30 13:00:00,1,68,20161130131,13,2,30,11,2016,0,0,76.0,80.0,84.0,70.0,80.0,64.0,65.79166666666667,77.0
2016-11-30 14:00:00,1,77,20161130141,14,2,30,11,2016,0,0,68.0,76.0,80.0,76.0,74.66666666666667,68.16666666666667,65.70833333333333,76.0
2016-11-30 15:00:00,1,76,20161130151,15,2,30,11,2016,0,0,77.0,68.0,76.0,77.0,73.66666666666667,73.16666666666667,65.75,73.0
2016-11-30 16:00:00,1,73,20161130161,16,2,30,11,2016,0,1,76.0,77.0,68.0,76.0,73.66666666666667,76.83333333333333,65.70833333333333,72.0
2016-11-30 17:00:00,1,72,20161130171,17,2,30,11,2016,0,1,73.0,76.0,77.0,71.0,75.33333333333333,75.0,65.58333333333333,86.0
2016-11-30 18:00:00,1,86,20161130181,18,2,30,11,2016,0,1,72.0,73.0,76.0,75.0,73.66666666666667,73.66666666666667,65.625,88.0
2016-11-30 19:00:00,1,88,20161130191,19,2,30,11,2016,0,1,86.0,72.0,73.0,82.0,77.0,75.33333333333333,66.08333333333333,80.0
2016-11-30 20:00:00,1,80,20161130201,20,2,30,11,2016,0,1,88.0,86.0,72.0,85.0,82.0,78.66666666666667,66.33333333333333,76.0
2016-11-30 21:00:00,1,76,20161130211,21,2,30,11,2016,0,0,80.0,88.0,86.0,80.0,84.66666666666667,79.16666666666667,66.125,80.0
2016-11-30 22:00:00,1,80,20161130221,22,2,30,11,2016,0,0,76.0,80.0,88.0,79.0,81.33333333333333,79.16666666666667,65.95833333333333,70.0
2016-11-30 23:00:00,1,70,20161130231,23,2,30,11,2016,0,0,80.0,76.0,80.0,73.0,78.66666666666667,80.33333333333333,66.0,66.0
2016-12-01 00:00:00,1,66,20161201001,0,3,1,12,2016,0,0,70.0,80.0,76.0,67.0,75.33333333333333,80.0,65.875,56.0
2016-12-01 01:00:00,1,56,20161201011,1,3,1,12,2016,0,0,66.0,70.0,80.0,62.0,72.0,76.66666666666667,65.83333333333333,53.0
2016-12-01 02:00:00,1,53,20161201021,2,3,1,12,2016,0,0,56.0,66.0,70.0,55.0,64.0,71.33333333333333,65.58333333333333,47.0
2016-12-01 03:00:00,1,47,20161201031,3,3,1,12,2016,0,0,53.0,56.0,66.0,50.0,58.333333333333336,66.83333333333333,65.5,40.0
2016-12-01 04:00:00,1,40,20161201041,4,3,1,12,2016,0,0,47.0,53.0,56.0,39.0,52.0,62.0,65.375,35.0
2016-12-01 05:00:00,1,35,20161201051,5,3,1,12,2016,0,0,40.0,47.0,53.0,37.0,46.666666666666664,55.333333333333336,65.41666666666667,40.0
2016-12-01 06:00:00,1,40,20161201061,6,3,1,12,2016,0,0,35.0,40.0,47.0,41.0,40.666666666666664,49.5,65.33333333333333,43.0
2016-12-01 07:00:00,1,43,20161201071,7,3,1,12,2016,0,1,40.0,35.0,40.0,43.0,38.333333333333336,45.166666666666664,65.29166666666667,53.0
2016-12-01 08:00:00,1,53,20161201081,8,3,1,12,2016,0,1,43.0,40.0,35.0,47.0,39.333333333333336,43.0,65.29166666666667,52.0
2016-12-01 09:00:00,1,52,20161201091,9,3,1,12,2016,0,1,53.0,43.0,40.0,54.0,45.333333333333336,43.0,65.54166666666667,69.0
2016-12-01 10:00:00,1,69,20161201101,10,3,1,12,2016,0,1,52.0,53.0,43.0,84.0,49.333333333333336,43.833333333333336,65.45833333333333,91.0
2016-12-01 11:00:00,1,91,20161201111,11,3,1,12,2016,0,0,69.0,52.0,53.0,80.0,58.0,48.666666666666664,64.83333333333333,86.0
2016-12-01 12:00:00,1,86,20161201121,12,3,1,12,2016,0,0,91.0,69.0,52.0,76.0,70.66666666666667,58.0,65.29166666666667,72.0
2016-12-01 13:00:00,1,72,20161201131,13,3,1,12,2016,0,0,86.0,91.0,69.0,68.0,82.0,65.66666666666667,65.70833333333333,80.0
2016-12-01 14:00:00,1,80,20161201141,14,3,1,12,2016,0,0,72.0,86.0,91.0,77.0,83.0,70.5,65.875,78.0
2016-12-01 15:00:00,1,78,20161201151,15,3,1,12,2016,0,0,80.0,72.0,86.0,76.0,79.33333333333333,75.0,66.0,72.0
2016-12-01 16:00:00,1,72,20161201161,16,3,1,12,2016,0,1,78.0,80.0,72.0,73.0,76.66666666666667,79.33333333333333,66.08333333333333,71.0
2016-12-01 17:00:00,1,71,20161201171,17,3,1,12,2016,0,1,72.0,78.0,80.0,72.0,76.66666666666667,79.83333333333333,66.04166666666667,76.0
2016-12-01 18:00:00,1,76,20161201181,18,3,1,12,2016,0,1,71.0,72.0,78.0,86.0,73.66666666666667,76.5,66.0,81.0
2016-12-01 19:00:00,1,81,20161201191,19,3,1,12,2016,0,1,76.0,71.0,72.0,88.0,73.0,74.83333333333333,65.58333333333333,79.0
2016-12-01 20:00:00,1,79,20161201201,20,3,1,12,2016,0,1,81.0,76.0,71.0,80.0,76.0,76.33333333333333,65.29166666666667,81.0
2016-12-01 21:00:00,1,81,20161201211,21,3,1,12,2016,0,0,79.0,81.0,76.0,76.0,78.66666666666667,76.16666666666667,65.25,79.0
2016-12-01 22:00:00,1,79,20161201221,22,3,1,12,2016,0,0,81.0,79.0,81.0,80.0,80.33333333333333,76.66666666666667,65.45833333333333,72.0
2016-12-01 23:00:00,1,72,20161201231,23,3,1,12,2016,0,0,79.0,81.0,79.0,70.0,79.66666666666667,77.83333333333333,65.41666666666667,63.0
